order_id,pickup_x,pickup_y,delivery_x,delivery_y,create_time,delivery_patience,value
409445,1.6184583173121785,2.8527000000000555,1.6415791504174206,2.6750999999996807,67824,1807,1.36
313475,1.1637485995910857,2.7416999999995255,1.6184583173121785,1.9980000000000757,67824,1806,2.75
530423,1.0481444340692567,1.8315000000000694,2.003805535719736,2.819399999999739,67828,1805,3.75
55180,1.3255944313212085,2.686200000000049,1.8265458152527851,2.7305999999999457,67835,1801,2.01
174709,1.0327305453324287,1.8425999999996492,1.9267360920377863,3.9404999999998864,67854,1807,5.57
543397,1.6415791504174206,2.7305999999999457,1.9575638695114423,2.4975000000000946,67864,1802,1.79
177664,2.1810652561866863,2.7305999999999457,4.678115231471776,2.552999999999571,67865,2426,6.01
45651,1.4874402630535215,2.819399999999739,2.1887722005551007,3.7074000000000353,67867,1814,3.27
16678,1.1020930446459642,1.8093000000001211,1.5336819292618151,1.6872000000000114,67880,1802,1.9
273851,1.1637485995910857,2.7416999999995255,0.5394861057692659,1.7759999999998044,67881,1832,3.3
256761,1.6107513729437646,2.930400000000269,1.2022833214309654,2.5307999999996227,67882,1816,2.14
147500,0.9864888791241352,2.2421999999995066,1.271645820744501,1.7093999999999596,67889,1802,2.21
58286,1.2254041545362073,2.552999999999571,3.5220735762469135,0.26640000000016784,67896,2900,7.49
108036,1.3255944313212085,2.686200000000049,1.8265458152527851,2.7305999999999457,67908,1801,2.01
150539,1.9421499807746143,2.752799999999894,2.3737388653926557,1.665000000000063,67911,1807,3.34
506910,1.2022833214309654,1.7871000000001729,1.0943861002775503,2.1533999999997135,67913,3607,1.77
282512,1.3255944313212085,2.686200000000049,0.5086583282978003,1.7871000000001729,67919,1808,3.43
195428,1.6107513729437646,2.908199999999532,0.21579444230683018,1.8315000000000694,67919,1804,4.53
192429,1.6338722060490065,3.918299999999938,2.250427755500222,3.7628999999995116,67925,1801,2.27
343851,1.8188388708843712,4.095899999999524,1.664699983520472,2.985899999999745,67926,1809,3.25
159563,1.8188388708843712,4.095899999999524,1.6724069278888862,2.6196000000002044,67931,1821,3.97
517352,1.0558513784376706,1.8537000000000177,2.3506180322874135,1.6316999999997464,67935,1811,3.63
316209,1.0019027678587726,2.1867000000000303,1.9267360920377863,3.9404999999998864,67938,2117,4.97
138367,1.4951472074219354,2.9192999999999003,0.9248333241790136,2.8305000000001073,67942,1812,2.16
496410,1.5876305398385226,2.7971999999997905,2.281255532973878,2.9970000000001136,67945,1817,2.45
374272,1.6492860947858345,3.540900000000029,0.3391055521970733,3.185700000000068,67947,1818,3.72
16682,1.556802762367057,3.9404999999998864,1.3178874869549848,2.985899999999745,67948,1808,2.97
488668,1.7494763715708357,3.929399999999518,0.7629874924467005,2.8305000000001073,67953,1813,3.96
387803,1.3410083200580365,2.808300000000159,2.150237478715221,2.5862999999998877,67953,1824,2.68
360457,1.1714555439594998,2.7416999999995255,2.2427208111339985,3.7628999999995116,67963,1808,3.96
273852,0.9941958234903587,2.0312999999996038,0.8862986023369436,2.874900000000004,67971,1812,2.7
548585,1.4951472074219354,2.9192999999999003,1.9036152589347348,2.575199999999519,67983,1805,2.07
32680,1.549095817998643,2.664000000000101,0.9787819347557212,1.7204999999995394,67990,1801,3.21
462568,0.9248333241790136,2.2421999999995066,1.6261652616805926,3.04140000000001,67993,1810,3.13
363236,0.9864888791241352,2.0090999999996555,3.021122192317527,0.9878999999996694,67995,2107,5.56
425459,1.0019027678587726,2.1867000000000303,1.448905541213642,2.5085999999996744,67996,1809,2.1
553670,2.612654140804728,2.664000000000101,3.629970797402519,2.7639000000002625,68015,1802,3.05
177666,1.1714555439594998,1.8093000000001211,0.9017124910737716,2.7194999999995773,68016,1802,2.9
262520,0.9787819347557212,2.1311999999997653,1.7803041490444917,2.874900000000004,68030,1813,3.19
499045,1.7648902603076637,2.9970000000001136,1.5336819292618151,3.0080999999996934,68033,1816,1.46
304951,1.0866791559091362,1.7537999999998561,1.0712652671723082,1.6538999999996946,68038,1802,1.2
395934,1.0019027678587726,2.1867000000000303,1.6184583173121785,1.8315000000000694,68040,1801,2.43
428001,0.9787819347557212,2.108999999999817,1.1252138777490157,2.897099999999952,68047,1801,2.61
77124,0.9787819347557212,2.1311999999997653,-0.17725972046914107,3.4187999999999192,68052,2047,4.47
129255,0.9941958234903587,2.175599999999662,2.8823971936904558,2.8305000000001073,68054,1929,5.0
132368,1.1714555439594998,2.7416999999995255,0.9248333241790136,2.8305000000001073,68059,1812,1.52
480996,1.7880110934107152,1.7315999999999079,0.21579444230683018,1.8315000000000694,68065,1804,4.16
67701,1.0327305453324287,1.8425999999996492,2.6434819182761933,2.2754999999998233,68071,2055,4.34
512186,0.716745826238407,2.1311999999997653,1.1714555439594998,2.519700000000043,68089,1801,2.2
120180,1.4951472074219354,2.9192999999999003,4.893909673778606,2.7749999999998423,68094,2771,7.81
478422,1.7109416497309562,2.3864999999995646,2.543291641491192,3.4409999999998675,68099,2475,3.69
543400,1.8111319265159571,3.9960000000001514,1.3487152644264504,2.2421999999995066,68099,1810,4.63
504357,1.4720263743166935,2.841599999999687,0.4238819402474368,3.0635999999999584,68103,1814,3.15
475733,0.9787819347557212,1.9868999999997072,1.0404374897008426,3.6740999999997186,68105,1815,4.38
159568,1.0019027678587726,2.1867000000000303,3.121312469102528,0.9324000000001931,68105,2761,5.93
504354,1.579923595472299,2.8637999999996353,0.9248333241790136,2.8305000000001073,68118,1814,2.31
496412,1.0789722115407223,1.7871000000001729,2.3660319210242418,1.6760999999996429,68122,1802,3.59
496413,1.6338722060490065,2.697299999999629,0.9017124910737716,2.6750999999996807,68125,1811,2.47
162639,1.541388873630229,3.130199999999803,1.1791624883279137,3.9404999999998864,68135,1812,2.78
135400,1.2022833214309654,1.7871000000001729,1.1406277664858437,2.1867000000000303,68136,3602,1.81
551129,1.0019027678587726,2.1867000000000303,1.6184583173121785,1.820399999999701,68139,1803,2.44
346541,1.2331110989046212,2.5085999999996744,0.9248333241790136,2.841599999999687,68140,1807,1.91
545988,1.7648902603076637,2.9970000000001136,1.8727874814610788,2.963699999999797,68147,1808,1.23
236577,0.7398666593414586,2.408699999999513,1.9960985913513218,3.6186000000002423,68149,2201,4.49
299287,1.2331110989046212,2.0312999999996038,1.8419597039896132,3.9404999999998864,68157,1815,5.01
454710,1.2022833214309654,1.7871000000001729,1.9575638695114423,2.4753000000001464,68168,3611,3.05
290869,1.8188388708843712,4.095899999999524,0.4315888846158508,3.05249999999959,68172,1865,4.48
95931,2.52017080838595,2.7305999999999457,2.6820166401182632,2.752799999999894,68174,1807,1.33
533051,1.556802762367057,2.8527000000000555,1.0327305453324287,2.0423999999999722,68177,1816,2.93
473132,1.2331110989046212,2.5085999999996744,1.0866791559091362,1.964699999999759,68177,1811,2.13
51997,1.2254041545362073,3.8739000000000416,1.8959083145663207,1.2654000000002057,68182,2109,6.4
566487,1.418077763739986,3.951600000000255,2.0192194244565638,2.808300000000159,68186,1809,3.59
438743,1.541388873630229,2.808300000000159,1.6492860947858345,3.685200000000087,68187,1816,2.77
376995,1.6107513729437646,2.930400000000269,3.7764027403958136,1.0655999999998826,68190,3312,6.72
486131,0.9864888791241352,2.0090999999996555,1.0712652671723082,2.9748000000001653,68190,1809,2.94
282515,1.579923595472299,2.686200000000049,1.1175069333827923,4.262399999999531,68193,1809,4.29
265289,1.6030444285753507,2.9414999999998486,2.4816360865460707,2.30880000000014,68197,1878,3.17
360458,1.2254041545362073,2.7416999999995255,3.8920069059198332,-0.02219999999994826,68199,3001,8.69
147503,0.9941958234903587,2.0979000000002372,2.281255532973878,2.985899999999745,68201,2101,4.13
452174,0.9787819347557212,2.0423999999999722,1.5182680405271776,3.0080999999996934,68202,1816,3.22
349293,1.0866791559091362,1.7981999999997527,2.3583249766558274,3.341099999999706,68219,1921,5.01
538341,1.4874402630535215,2.819399999999739,2.8207416387453343,2.686200000000049,68223,1814,3.68
153585,0.701331937501579,2.7194999999995773,0.4547097177210928,2.9970000000001136,68224,1810,1.74
3771,1.556802762367057,3.9404999999998864,1.7109416497309562,3.663000000000139,68228,1810,1.64
343856,1.572216651103885,2.8859999999995836,2.504756919651313,1.6982999999995911,68232,1813,4.02
553676,2.6280680295415557,2.464199999999778,1.7494763715708357,4.295699999999847,68240,2042,5.07
387806,1.3410083200580365,2.819399999999739,0.17725972046695063,2.4197999999998814,68241,1803,3.46
13486,1.0558513784376706,1.8537000000000177,0.5240722170346284,1.8647999999995974,68242,1811,2.07
80380,1.2254041545362073,3.8739000000000416,1.2331110989046212,4.195799999999686,68244,1804,1.65
26397,2.0731680350332713,2.686200000000049,0.724452770606821,1.8647999999995974,68244,1832,4.16
486133,1.2947666538497429,2.819399999999739,0.2928638859887797,1.8980999999999142,68254,1862,3.73
438745,1.2408180432730354,2.0423999999999722,3.1983819127844777,0.9656999999997211,68259,2101,5.48
512187,2.173358311820463,2.6196000000002044,1.2331110989046212,1.6428000000001148,68260,2177,3.72
262521,0.724452770606821,3.2411999999995444,1.1020930446459642,3.685200000000087,68275,1809,2.17
354895,0.709038881869993,3.1523999999997514,0.9325402685452372,1.6982999999995911,68281,1802,3.95
360462,0.9941958234903587,2.0312999999996038,1.8573735927242507,1.2764999999997855,68284,1802,3.3
147534,1.2022833214309654,1.7871000000001729,0.2928638859887797,1.8980999999999142,68294,3624,2.84
363242,0.9787819347557212,1.9868999999997072,1.6184583173121785,3.1523999999997514,68306,1802,3.66
478424,1.0327305453324287,1.8425999999996492,1.0404374897008426,4.040400000000048,68308,1989,5.4
58288,0.9864888791241352,2.0423999999999722,1.1483347108542579,2.519700000000043,68308,1806,2.01
501674,1.7494763715708357,3.929399999999518,0.0,1.7871000000001729,68315,2809,6.54
343858,0.9787819347557212,2.7639000000002625,1.6415791504174206,2.6750999999996807,68318,1809,2.34
73937,1.0173166565956007,1.7981999999997527,0.0,1.820399999999701,68323,1812,3.04
321748,2.127116645609979,2.686200000000049,1.7109416497309562,3.663000000000139,68326,1810,3.13
496417,1.6724069278888862,2.6528999999997325,1.9498569251430282,2.686200000000049,68333,1802,1.56
98909,1.2176972101677934,2.4975000000000946,1.687820816625714,2.7639000000002625,68334,1809,2.08
174714,1.9498569251430282,3.252299999999913,1.2793527651129148,4.317899999999796,68343,1804,3.52
488673,1.3410083200580365,2.819399999999739,2.905518026795698,2.453100000000198,68343,1810,4.22
540880,1.7340624828340077,2.164500000000082,1.0404374897008426,3.6740999999997186,68345,1992,4.33
398661,1.2176972101677934,2.4975000000000946,2.127116645609979,3.5852999999999255,68347,1811,3.84
159573,0.9787819347557212,2.108999999999817,1.9036152589347348,1.964699999999759,68347,1803,2.87
354896,1.0789722115407223,1.7981999999997527,1.7263555384655938,3.663000000000139,68354,1807,4.95
77129,0.716745826238407,2.1311999999997653,1.1714555439594998,2.519700000000043,68360,1802,2.2
313480,2.150237478715221,3.107999999999855,0.8400569361286501,2.0645999999999205,68363,2234,4.35
452176,1.564509706735471,2.897099999999952,1.3178874869549848,2.985899999999745,68369,1815,1.52
406768,1.6030444285753507,3.074699999999538,2.4662221978092425,2.664000000000101,68370,1802,2.91
80384,0.9248333241790136,2.2421999999995066,1.2639388763760868,3.218999999999596,68371,1812,3.07
473134,1.2254041545362073,1.9202999999998625,0.2928638859887797,1.8980999999999142,68378,1814,2.87
363245,1.7109416497309562,2.3864999999995646,1.9036152589347348,2.8859999999995836,68382,2176,2.07
335431,1.9421499807746143,2.752799999999894,1.6338722060490065,3.16350000000012,68396,1813,2.03
438748,1.2022833214309654,2.5640999999999394,1.2254041545362073,1.8869999999995457,68396,1809,2.36
207207,0.716745826238407,2.8527000000000555,0.5163652726662143,1.8537000000000177,68406,1809,3.04
239467,1.3255944313212085,2.7749999999998423,2.142530534346807,3.5630999999999773,68406,1801,3.27
481001,0.9710749903873072,1.7981999999997527,2.89010413805887,2.453100000000198,68409,2101,5.06
168652,0.9787819347557212,1.9868999999997072,1.8959083145663207,1.2654000000002057,68414,1801,3.34
95936,1.2022833214309654,2.752799999999894,0.9017124910737716,2.6750999999996807,68418,1807,1.62
346544,0.9941958234903587,2.0312999999996038,0.8554708248654781,1.9980000000000757,68420,1801,1.29
245227,1.2331110989046212,2.5085999999996744,1.1714555439594998,3.929399999999518,68425,1802,3.85
422747,1.0558513784376706,1.8537000000000177,0.5086583282978003,2.7861000000002107,68429,1802,3.17
23148,1.0866791559091362,1.7981999999997527,1.0558513784376706,2.985899999999745,68430,1832,3.38
412140,0.9941958234903587,2.0312999999996038,0.5163652726662143,1.7871000000001729,68436,1808,2.07
346546,0.9787819347557212,2.108999999999817,0.38534721840755726,3.1413000000001716,68468,1807,3.39
390496,0.8940055467053576,2.2644000000002436,2.9517596930039915,0.9656999999997211,68471,2586,5.87
171716,1.7109416497309562,2.3864999999995646,2.2195999780287563,3.274499999999861,68478,2281,3.05
95940,1.0712652671723082,1.8315000000000694,0.5240722170346284,1.8647999999995974,68496,1808,2.1
414748,2.1964791449235146,2.7416999999995255,3.414176355093498,0.8325000000000315,68497,1928,5.54
304954,1.1020930446459642,2.7416999999995255,1.5182680405271776,1.6428000000001148,68498,1802,3.35
368779,1.3410083200580365,2.808300000000159,1.0250236009640148,2.819399999999739,68512,1810,1.63
70826,1.579923595472299,3.05249999999959,0.5471930501376799,1.7537999999998561,68514,1810,4.32
329912,0.6319694381880434,2.819399999999739,0.5009513839293863,2.841599999999687,68515,1802,1.27
23151,1.2639388763760868,2.630699999999784,1.525974984893401,1.6872000000000114,68518,1802,2.96
98911,0.9248333241790136,2.2421999999995066,1.3333013756896224,1.6982999999995911,68539,1812,2.36
86534,1.2099902657993793,2.908199999999532,1.0096097122271868,2.1533999999997135,68545,1823,2.56
368780,1.1560416552226718,1.8537000000000177,1.0558513784376706,1.665000000000063,68549,2161,1.43
102128,1.2022833214309654,1.7871000000001729,1.1406277664858437,1.9868999999997072,68553,3611,1.42
23153,1.6107513729437646,2.8637999999996353,0.5163652726662143,2.7416999999995255,68553,1813,3.21
302150,0.9941958234903587,2.0312999999996038,0.27744999725195174,3.1191000000002234,68557,1810,3.61
156524,1.8188388708843712,4.095899999999524,1.5953374842069366,2.0312999999996038,68557,1801,5.16
276739,2.142530534346807,2.6196000000002044,0.9017124910737716,2.0423999999999722,68561,2589,3.74
327210,1.2331110989046212,2.5085999999996744,2.1887722005551007,2.963699999999797,68565,1801,3.12
304956,0.49324443956097236,2.819399999999739,1.0327305453324287,2.0423999999999722,68568,1812,2.89
401392,1.6955277609941282,2.408699999999513,3.129019413470942,0.9324000000001931,68569,2342,5.12
265299,0.9864888791241352,2.0090999999996555,1.3178874869549848,1.931400000000231,68573,1803,1.68
422749,1.1637485995910857,1.7871000000001729,1.0096097122271868,1.8869999999995457,68579,1801,1.37
207210,1.0173166565956007,1.7981999999997527,1.2254041545362073,2.8527000000000555,68594,1830,3.15
180744,0.35451944093390125,2.8305000000001073,0.7321597149730446,2.164500000000082,68594,1807,2.53
61398,1.0019027678587726,1.8647999999995974,0.6550902712932855,2.164500000000082,68594,1807,1.92
483486,1.7109416497309562,2.3864999999995646,2.8823971936904558,1.032299999999566,68601,3615,4.59
135384,1.564509706735471,2.897099999999952,1.1252138777490157,2.1533999999997135,68614,1806,2.73
48840,1.1020930446459642,1.8093000000001211,1.1945763770625513,2.053499999999552,68614,1813,1.52
195442,1.556802762367057,2.819399999999739,0.5780208276113359,2.9192999999999003,68620,1801,2.97
368782,1.3410083200580365,2.808300000000159,2.8515694162167997,2.664000000000101,68622,1812,4.04
390497,1.2331110989046212,2.8859999999995836,1.0943861002775503,4.0182000000001,68624,1807,3.29
55189,2.6280680295415557,2.464199999999778,3.7995235735010553,2.819399999999739,68636,2222,3.45
210278,1.3255944313212085,2.686200000000049,1.2331110989046212,2.808300000000159,68641,1917,1.31
417483,1.2022833214309654,1.7871000000001729,1.6261652616805926,1.6428000000001148,68643,3613,1.9
395971,1.2022833214309654,1.7871000000001729,0.4547097177210928,3.1745999999996997,68663,3617,4.16
259672,1.2022833214309654,1.7871000000001729,2.759086083800213,2.6528999999997325,68663,3661,4.57
412144,1.4951472074219354,2.9192999999999003,1.6415791504174206,2.6750999999996807,68665,1809,1.57
114211,1.6338722060490065,3.918299999999938,2.250427755500222,3.751799999999932,68665,1809,2.28
180746,1.3410083200580365,2.808300000000159,0.9248333241790136,2.8305000000001073,68676,1853,1.83
265302,1.2331110989046212,2.5085999999996744,1.703234705362542,2.0312999999996038,68677,1817,2.34
409476,1.2022833214309654,1.7871000000001729,3.236916634624357,2.7971999999997905,68680,3617,5.55
481006,1.2331110989046212,3.751799999999932,1.0481444340692567,1.8869999999995457,68681,1806,4.75
183710,1.3410083200580365,2.819399999999739,1.3255944313212085,1.6538999999996946,68690,1812,3.34
7059,1.6955277609941282,2.408699999999513,2.173358311820463,1.9536000000001792,68691,1802,2.32
551134,2.157944423083635,2.7971999999997905,1.6801138722573001,2.9748000000001653,68694,1815,2.02
401394,1.6724069278888862,2.6528999999997325,1.2254041545362073,2.0312999999996038,68696,1814,2.53
3776,1.6415791504174206,2.7305999999999457,2.2118930336603424,2.0423999999999722,68698,1810,2.79
171719,1.2022833214309654,2.5640999999999394,1.4257847081083999,2.808300000000159,68701,1812,1.66
73944,1.1175069333827923,2.7416999999995255,0.4624166620895068,2.930400000000269,68702,1829,2.37
506925,1.2022833214309654,1.7871000000001729,3.021122192317527,0.9656999999997211,68706,3729,5.0
546002,1.6184583173121785,3.019200000000062,1.0943861002775503,1.8425999999996492,68711,1817,3.58
95943,1.6338722060490065,3.918299999999938,0.4161749958790228,2.7639000000002625,68713,1814,4.36
387810,1.9421499807746143,2.752799999999894,2.080874979401685,2.6196000000002044,68718,1809,1.39
285349,1.2331110989046212,2.5085999999996744,1.6955277609941282,1.875899999999966,68732,1818,2.57
514778,1.1714555439594998,2.7416999999995255,1.2254041545362073,3.6186000000002423,68733,1815,2.76
390498,0.35451944093390125,2.8305000000001073,-0.28515694162255617,4.861799999999711,68735,1802,5.27
566495,1.6184583173121785,2.841599999999687,-0.22350138667743463,1.931400000000231,68735,2227,5.12
446753,1.9498569251430282,3.252299999999913,2.281255532973878,2.664000000000101,68737,1813,2.35
354901,1.8496666483580273,0.9878999999996694,1.1406277664858437,2.1867000000000303,68739,1802,3.79
376999,1.2176972101677934,4.262399999999531,0.0,2.808300000000159,68741,1928,4.8
446754,1.2639388763760868,2.630699999999784,2.1810652561866863,2.175599999999662,68741,1810,3.05
548589,1.8111319265159571,3.9960000000001514,0.0,1.8315000000000694,68743,2584,6.65
259661,1.0019027678587726,2.1867000000000303,1.8188388708843712,3.751799999999932,68748,2041,4.54
70856,1.2022833214309654,1.7871000000001729,1.394956930634744,1.6428000000001148,68753,3605,1.48
538369,1.2022833214309654,1.7871000000001729,3.0442430254205783,0.9434999999997729,68757,3807,5.06
486136,2.1810652561866863,2.7305999999999457,1.0943861002775503,4.0182000000001,68758,1807,4.37
533058,1.0250236009640148,1.8315000000000694,1.3487152644264504,3.1745999999996997,68765,1813,3.77
366062,1.703234705362542,2.552999999999571,0.47012360645573037,2.930400000000269,68768,1813,3.58
70832,1.0943861002775503,1.7981999999997527,2.26584164423705,3.019200000000062,68771,1802,4.39
481009,1.6492860947858345,3.540900000000029,1.0327305453324287,2.3532000000000366,68773,1802,3.68
360468,1.8188388708843712,4.095899999999524,0.9556611016504791,2.231099999999927,68774,1801,5.12
192443,1.3410083200580365,2.808300000000159,0.8015222142865801,3.485399999999764,68777,1814,2.73
324472,0.9710749903873072,1.7981999999997527,1.541388873630229,3.107999999999855,68777,1811,3.86
251063,1.4874402630535215,2.819399999999739,1.7571833159392496,2.963699999999797,68781,1810,1.61
540884,0.9864888791241352,2.1533999999997135,2.4199805316009493,1.665000000000063,68789,1880,4.03
363252,1.2331110989046212,2.552999999999571,2.2118930336603424,2.686200000000049,68791,1811,2.98
105102,1.7340624828340077,2.164500000000082,0.832349991760236,2.7861000000002107,68816,1809,3.19
338213,0.49324443956097236,2.819399999999739,3.113605524734114,0.7659000000001868,68820,2768,7.67
70834,1.3795430419001065,2.8305000000001073,2.6357749739099696,2.286600000000192,68820,1817,3.74
29517,1.3255944313212085,2.686200000000049,2.5278777527543643,2.7639000000002625,68821,1871,3.41
566496,0.9864888791241352,2.0423999999999722,0.5780208276113359,1.820399999999701,68823,1802,1.93
192445,0.8631777692317016,2.2088999999999785,1.5336819292618151,1.6982999999995911,68825,1803,2.69
425466,0.9171263798105996,3.9071999999995697,1.1483347108542579,2.1867000000000303,68832,2528,4.48
357663,1.0173166565956007,1.7981999999997527,2.1348235899783927,3.4631999999998158,68836,1989,5.02
213218,1.1714555439594998,2.7416999999995255,1.525974984893401,1.6872000000000114,68836,1839,3.23
446756,1.0327305453324287,1.8425999999996492,1.71864859409937,2.175599999999662,68848,1801,2.53
165733,2.6280680295415557,2.464199999999778,1.0404374897008426,1.6760999999996429,68849,2102,4.55
207212,1.0481444340692567,1.8315000000000694,4.886202729410192,2.7639000000002625,68862,3132,8.91
35920,0.7398666593414586,3.196799999999648,1.1329208221174298,3.973800000000203,68867,1816,2.74
77140,1.6492860947858345,3.540900000000029,2.250427755500222,3.7628999999995116,68875,1808,2.28
98915,0.716745826238407,2.1311999999997653,2.7359652506949708,2.752799999999894,68875,2955,5.23
459926,1.2639388763760868,2.630699999999784,1.1637485995910857,3.05249999999959,68877,1812,1.87
341024,1.1020930446459642,2.253299999999875,0.3699333296707293,2.9748000000001653,68884,1810,3.06
349300,2.52017080838595,2.7305999999999457,2.3737388653926557,2.7305999999999457,68886,1802,1.29
299293,0.49324443956097236,2.819399999999739,0.670504160027923,1.931400000000231,68888,1801,2.81
251087,1.2022833214309654,1.7871000000001729,1.3487152644264504,3.5187000000000808,68888,3603,4.48
512194,1.7494763715708357,1.8537000000000177,2.0654610906648574,2.697299999999629,68894,1811,2.8
73947,1.7109416497309562,2.3864999999995646,0.724452770606821,2.0090999999996555,68896,2761,3.12
83473,0.9941958234903587,2.0312999999996038,1.3872499862685204,3.5630999999999773,68897,1813,4.17
533060,1.2331110989046212,2.5085999999996744,0.9325402685452372,2.8305000000001073,68901,1808,1.88
519895,1.6107513729437646,2.930400000000269,2.250427755500222,3.751799999999932,68902,1812,3.09
467919,1.0558513784376706,1.7981999999997527,2.581826363331072,2.6528999999997325,68904,2088,4.5
352119,1.9421499807746143,2.752799999999894,0.38534721840755726,3.107999999999855,68905,1802,4.2
446757,2.173358311820463,2.6196000000002044,0.40846805151060883,3.096900000000275,68911,1801,4.66
499059,1.6492860947858345,3.540900000000029,0.9248333241790136,2.8305000000001073,68911,2206,3.03
153590,1.1714555439594998,1.8093000000001211,1.0096097122271868,2.1867000000000303,68918,1810,1.82
168662,1.2099902657993793,2.908199999999532,1.271645820744501,3.696299999999667,68918,1802,2.58
174721,1.3410083200580365,2.808300000000159,0.24662221978048618,3.04140000000001,68921,1816,3.24
530432,1.2639388763760868,2.630699999999784,2.173358311820463,2.7639000000002625,68924,1824,2.84
98917,1.0173166565956007,1.7981999999997527,2.543291641491192,3.4409999999998675,68925,1981,5.49
52012,1.2331110989046212,2.5085999999996744,1.5028541517903495,3.918299999999938,68933,1808,3.88
186609,2.52017080838595,2.7305999999999457,3.1367263578393563,2.597400000000256,68941,1808,2.26
180767,1.2022833214309654,1.7871000000001729,1.8882013701979068,2.697299999999629,68941,3602,3.28
422754,1.0943861002775503,1.7981999999997527,2.173358311820463,2.286600000000192,68951,1802,3.37
446758,0.9864888791241352,2.1533999999997135,1.525974984893401,1.665000000000063,68956,1811,2.46
26406,0.9248333241790136,2.2421999999995066,0.16955277609853664,2.3642999999996164,68961,1815,2.53
23162,1.7648902603076637,2.9970000000001136,0.9017124910737716,2.108999999999817,68962,1801,3.48
222046,1.4874402630535215,2.819399999999739,1.579923595472299,3.9404999999998864,68964,1804,3.25
533061,1.5336819292618151,2.7971999999997905,0.9171263798105996,3.929399999999518,68965,1827,3.58
299295,0.724452770606821,3.5297999999996605,0.7398666593414586,2.0090999999996555,68977,1815,4.05
207219,0.716745826238407,2.8527000000000555,2.127116645609979,3.5852999999999255,68985,1872,4.18
390501,1.6184583173121785,3.019200000000062,1.7494763715708357,3.8739000000000416,68987,1808,2.73
428012,1.556802762367057,2.8527000000000555,0.5317791614008519,1.820399999999701,68991,1871,3.91
635,1.6801138722573001,2.8859999999995836,1.9036152589347348,3.7295999999999836,69004,1809,2.75
222049,1.0943861002775503,1.8093000000001211,0.816936103023408,2.0867999999998688,69014,1801,1.79
512198,0.9941958234903587,1.9536000000001792,0.8940055467053576,2.664000000000101,69014,1802,2.44
452179,0.8785916579685296,2.253299999999875,1.5876305398385226,4.118100000000261,69016,1938,5.0
299296,1.0250236009640148,1.8315000000000694,3.629970797402519,2.608499999999836,69024,2294,6.44
556278,1.2022833214309654,1.7871000000001729,1.0481444340692567,2.108999999999817,69025,3613,1.72
227815,1.2331110989046212,2.5085999999996744,1.0250236009640148,2.108999999999817,69029,1929,1.9
219164,1.7880110934107152,1.7315999999999079,2.396859698495707,1.6760999999996429,69031,1802,2.22
409461,1.6184583173121785,3.019200000000062,1.7957180377791293,1.8315000000000694,69039,1815,3.41
329916,1.7263555384655938,2.686200000000049,1.988391646982908,3.685200000000087,69057,1812,3.07
73950,1.2254041545362073,1.931400000000231,2.312083310447534,2.7305999999999457,69058,1852,3.7
265309,1.2254041545362073,2.7416999999995255,0.5857277719797499,2.1311999999997653,69064,1806,2.77
3780,1.2408180432730354,2.819399999999739,2.250427755500222,3.751799999999932,69073,1801,3.75
563957,0.9248333241790136,2.2421999999995066,1.1868694326963278,2.2421999999995066,69074,1801,1.52
546005,0.7321597149730446,2.819399999999739,1.0250236009640148,2.108999999999817,69081,1815,2.54
165737,0.724452770606821,2.2421999999995066,1.2254041545362073,1.8647999999995974,69083,1931,2.26
183716,1.2022833214309654,2.7305999999999457,1.0943861002775503,1.8315000000000694,69085,1936,2.81
273865,1.1714555439594998,2.7083999999999975,3.1752610796792355,0.5216999999999672,69089,2674,6.94
26409,0.9325402685452372,2.231099999999927,3.113605524734114,0.9434999999997729,69090,2601,6.07
126210,1.556802762367057,2.819399999999739,0.3699333296707293,2.9748000000001653,69099,1801,3.4
422755,0.9248333241790136,2.2421999999995066,1.271645820744501,3.696299999999667,69107,1801,3.99
546006,1.2022833214309654,2.752799999999894,0.4547097177210928,3.1745999999996997,69112,1812,2.72
129267,0.724452770606821,3.2411999999995444,1.271645820744501,3.696299999999667,69113,1809,2.43
95950,1.687820816625714,2.8527000000000555,1.9652708138798562,2.6418000000001527,69118,1816,1.7
387815,1.2176972101677934,2.4975000000000946,2.142530534346807,3.5630999999999773,69119,1801,3.83
514784,2.157944423083635,3.16350000000012,0.3391055521970733,3.1745999999996997,69138,2055,4.64
368787,1.0327305453324287,1.8425999999996492,1.0327305453324287,2.1533999999997135,69139,1801,1.62
556261,1.1175069333827923,2.7416999999995255,2.9517596930039915,0.7769999999997665,69145,2701,6.38
517364,1.5876305398385226,2.7971999999997905,1.0866791559091362,1.8093000000001211,69145,1801,3.22
467921,1.556802762367057,2.819399999999739,2.658895807013021,2.7305999999999457,69151,1812,3.21
302155,0.9248333241790136,2.2421999999995066,3.2831583008348413,2.0756999999995003,69151,2234,5.74
135391,1.2408180432730354,2.0423999999999722,1.8265458152527851,2.164500000000082,69157,1820,2.2
126211,1.6107513729437646,2.930400000000269,1.9113222033031487,2.519700000000043,69161,1802,2.02
366066,1.564509706735471,2.897099999999952,1.3255944313212085,3.0302999999996416,69164,1805,1.55
3781,1.6801138722573001,2.8859999999995836,3.6530916305055703,0.8879999999995078,69167,2533,6.62
251069,1.0866791559091362,1.7981999999997527,0.5317791614008519,1.8537000000000177,69173,1801,2.12
